Image,Eye Ball Distance,Eye Distance,Eye Width,Face Width,Nose Length,Nose Width,Lip Thickness,Left Brow Width,Brow Length,Face Length
makeup0.jpeg,0.18321462544276176,0.18321462544276176,0.14530301934598358,0.725923078389675,0.03465832491693925,0.14288506554228103,0.07453571532073319,0.06535459055234838,0.17016707552739677,0.9027185285202127
makeup1.jpeg,0.21878945707868988,0.21878945707868988,0.1793615556005342,0.7844153571727537,0.03982325778348442,0.12893385184951228,0.09061139180669138,0.14754961351299595,0.15003421626890856,0.9839226836869869
makeup1000.jpeg,0.20714851005167628,0.20714851005167628,0.16517273750438935,0.7890679905662947,0.03699847025086414,0.13133567426082227,0.00032780064683334757,0.12801872081365825,0.1679257489930418,0.9341471668889683
makeup1003.jpeg,0.20958006496907539,0.20958006496907539,0.13074908200329072,0.772805950974042,0.03998755571242861,0.17808486045264574,0.001374778263275938,0.06736333139559082,0.20010939441986134,0.997740796692235
makeup1005.jpeg,0.21766064291465528,0.21766064291465528,0.1785132358360765,0.8475295736149706,0.0360285120505383,0.14523432177123968,0.03797101072074674,0.09226544976734592,0.1841695675753623,0.9640539133141146
makeup1007.jpeg,0.18821870098548096,0.18821870098548096,0.1631988977734793,0.776194545975276,0.03599764263862182,0.13450464285444858,0.02424512888054217,0.07934279814637693,0.1701693639057832,0.9110907581173004
makeup1011.jpeg,0.23175161149098297,0.23175161149098297,0.19205949720389046,0.8407331857886803,0.034009229661143746,0.13697673732882037,0.004017608693960894,0.09365726471566362,0.18128221611529002,0.9910619882487016
makeup1014.jpeg,0.237332524399453,0.237332524399453,0.19790408786859873,0.8548519577604231,0.0384751364363338,0.14443376966369445,0.0005953930283257446,0.1178561885152477,0.1857743148975589,0.9653875128402769
makeup1017.jpeg,0.2694646048744975,0.2694646048744975,0.2110715500278304,0.9685907333025263,0.044988043679861124,0.17995301847234832,0.0004302684427262037,0.10002726039560618,0.20991877981788637,1.1696875613472324
makeup1026.jpeg,0.2254043838315249,0.2254043838315249,0.175277514909235,0.847664122857545,0.0380155782493779,0.15149143411222274,0.011207793618843302,0.10409309672486537,0.18914706881739557,0.990714899929159
makeup1029.jpeg,0.21457993084365737,0.21457993084365737,0.15739994803805712,0.7699549780722351,0.03792728525547873,0.15872552724358072,0.000945077248483096,0.0712565221484057,0.1727325329233202,0.955188271087786
makeup1033.jpeg,0.21111090278995262,0.21111090278995262,0.1660143903386241,0.7748221383670755,0.0352115250059143,0.13364151400806915,0.0013617580004890478,0.08839067027922538,0.1670383801254277,0.901285826328284
makeup1036.jpeg,0.18350846459548759,0.18350846459548759,0.17218209965434011,0.7110514867159572,0.03862005287096486,0.11743652510364427,0.07967849379270815,0.12526707912297874,0.14744914907394116,0.9438995836489725
makeup1040.jpeg,0.1920920633182832,0.1920920633182832,0.13879501057712995,0.7242873894897746,0.03416804201127334,0.12809547320384426,0.010565181300781646,0.09019207091551754,0.15773925386164167,0.86041143944474
makeup1042.jpeg,0.2110864505965036,0.2110864505965036,0.17586169525206694,0.8679724229712971,0.042805272191176816,0.1596313283279163,0.03519771968794005,0.11320312264757595,0.19125142587266353,1.0673205474908825
makeup1045.jpeg,0.20388972372926156,0.20388972372926156,0.1461409926368817,0.7858573712718951,0.03826006098469758,0.16304787836243528,0.08111400477732747,0.07794417957674098,0.18694937694749483,0.9264252396871776
makeup1046.jpeg,0.24232978746352402,0.24232978746352402,0.22447479471054999,0.8792350445922079,0.044767055044034915,0.12524583081775478,0.00974902724442073,0.1712864556801186,0.17537662713332042,1.1386995959302912
makeup1048.jpeg,0.20166028303327713,0.20166028303327713,0.17777941973783795,0.7390852002972866,0.03163146324324487,0.11368057913266572,0.04256054581929538,0.09614594537832044,0.1502952077712788,0.8552326848170245
makeup1049.jpeg,0.1991218560164282,0.1991218560164282,0.16049726939742417,0.7849654637928893,0.03724285670211802,0.14832023615336518,0.015516751457705792,0.1079122246968403,0.18097124356112546,0.9141799732378905
makeup1052.jpeg,0.20170488599259603,0.20170488599259603,0.16435024475734347,0.8158925559771315,0.037013153294159135,0.14459316294020158,0.00016439338146210557,0.10086531433676392,0.18439320267182252,0.925454242627685
makeup1055.jpeg,0.19007986774880384,0.19007986774880384,0.15835070429918044,0.7614236362323612,0.03410564355882575,0.14423806425964758,0.12486036391158196,0.10490464165216064,0.17345546997174985,0.8841049942895698
makeup1056.jpeg,0.18355070210279822,0.18355070210279822,0.1269163277833319,0.7103391801649301,0.038138282378856116,0.15387229200297228,0.07904155844820598,0.05773953823273246,0.17026068190573812,0.9368540111149414
makeup1057.jpeg,0.19656922663373858,0.19656922663373858,0.1476378297950668,0.7872765108450334,0.03676616838686256,0.14806090742170225,0.0034508799237744007,0.09999251434971816,0.18116912168458013,0.8969832744279668
makeup1060.jpeg,0.2206639690562522,0.2206639690562522,0.16709457316091694,0.8006679201318095,0.03747652096578442,0.14550972221011704,0.0006492384843240051,0.09597707143350652,0.17870641742584464,0.9528030069368375
makeup1061.jpeg,0.20411577416951204,0.20411577416951204,0.1663150996413776,0.8130523348694855,0.036081349862050284,0.13736048573059853,0.0008660079799611805,0.10794782223517756,0.1741242201513665,0.9076518655554048
makeup1062.jpeg,0.15033144460330544,0.15033144460330544,0.10019913625538546,0.6844095199413295,0.034452948192533715,0.157133107953129,0.0020776516678038363,0.04397966653728536,0.1851343173454795,0.8866202483243171
makeup1064.jpeg,0.19685880239146442,0.19685880239146442,0.17261148666702333,0.7659093973232977,0.03448139850505491,0.12316676534467251,0.0036242302550324288,0.10903870368896838,0.15404413042188694,0.9003628704020058
makeup1065.jpeg,0.23413345162068971,0.23413345162068971,0.14680030398483843,0.8428547995128349,0.038581648627399004,0.17586105436140825,0.10316606024179638,0.09452813880373769,0.21232670615117394,0.9938706797949644
makeup1068.jpeg,0.1756167031928049,0.1756167031928049,0.1691060023452202,0.7140630529715107,0.03527312149649322,0.10479524836530607,0.0012796684779974228,0.1442240578747872,0.14570037949141063,0.8801103261064367
makeup1070.jpeg,0.22642789251569856,0.22642789251569856,0.190798585442565,0.8390192057831556,0.04034326473382633,0.15293019481820289,0.0010113730527826186,0.10360932889250322,0.17768603643116507,1.0102980631222014
makeup1071.jpeg,0.21509364265475153,0.21509364265475153,0.1730043576623495,0.7990802175899605,0.035018630235767366,0.1563123491447381,0.0018602025276256682,0.06830816169066362,0.18291900182200463,0.937144189306348
makeup1078.jpeg,0.22927345314048148,0.22927345314048148,0.195798996412105,0.8682886208005427,0.03904135498224711,0.14787465238042433,0.003468892538623525,0.09988067497063152,0.1755025503888047,1.0456128840853047
makeup1079.jpeg,0.17147653841784738,0.17147653841784738,0.12432268070755208,0.698539007061129,0.03529686368363232,0.15549553644771408,0.047282008023349434,0.056202152904200824,0.17522175797539322,0.9140922330642259
makeup1084.jpeg,0.23121929807175182,0.23121929807175182,0.1698825233240631,0.8158742809028579,0.037228121633047395,0.14822006390137368,0.0010095795811956366,0.092851287727563,0.18004611476610038,0.9459062781047194
makeup1087.jpeg,0.19336410004993337,0.19336410004993337,0.2015778597814227,0.813060424732052,0.03786912956677754,0.12068576807016385,0.0006847601395961856,0.16735983497415094,0.1645514012917466,0.9780582933181293
makeup1088.jpeg,0.16010688421855193,0.16010688421855193,0.14157596506492465,0.68869728284906,0.033636975462079936,0.1489542137807403,0.0023366171458188063,0.04260212563183658,0.16860729394001997,0.8840419387335609
makeup1089.jpeg,0.20489366940034093,0.20489366940034093,0.16513640803235688,0.8087280657942872,0.037720185611787235,0.138000717833023,0.0027980963523214423,0.1096111984746907,0.18002397789945815,0.9279192955651007
makeup1091.jpeg,0.26238340409042205,0.26238340409042205,0.18719002503462165,0.9388869630765307,0.04163620603073246,0.20241135806827418,0.007532236854977128,0.08355527705062774,0.23185097128488513,1.1421389594770641
makeup1095.jpeg,0.23115980382379517,0.23115980382379517,0.1726913822457256,0.7750003884935677,0.03676974093363628,0.14695374498680872,0.052960766809871766,0.10279831840897051,0.175280421030885,0.94027751209369
makeup1097.jpeg,0.2342861614022281,0.2342861614022281,0.21689543573732137,0.956192500057025,0.043326875616269155,0.1634192803063055,0.003257331549389446,0.10871037220857424,0.18281867619755804,1.14959853150835
makeup1100.jpeg,0.22946358994860389,0.22946358994860389,0.1995865185809282,0.9340310885376037,0.04208063789976763,0.1673898601306024,0.07698137430300792,0.108822474035838,0.19933459930163977,1.0919682385370657
makeup1105.jpeg,0.2051814575874612,0.2051814575874612,0.1730750369492692,0.8096396674553114,0.03741605148717958,0.11741984559839416,0.050115631634009596,0.14085652448092417,0.16554402727127393,0.9574961279352341
makeup1112.jpeg,0.20870853038109505,0.20870853038109505,0.15046447501583954,0.7967395427912077,0.03921791797724688,0.16232317122585643,0.060612858173927295,0.0625438275304364,0.17608261454282004,0.9750398177044877
makeup1113.jpeg,0.21005407638618426,0.21005407638618426,0.14495139078367764,0.8319045531536365,0.03826504253726393,0.16107245645188126,0.07487338158808303,0.07054462177491488,0.19220724815151732,0.9944373463246563
makeup1117.jpeg,0.2004520248126962,0.2004520248126962,0.14494451731203534,0.7365171016079498,0.0333639204253232,0.1425284893961713,0.025814429225549867,0.05601531989460494,0.16045906146067718,0.8795395731187287
makeup1120.jpeg,0.16849620418351274,0.16849620418351274,0.11370918285472432,0.6919825602905724,0.03416066305315225,0.15510410527281682,0.0025254978202071295,0.04291494184880101,0.17268696487083748,0.9084554853627714
makeup1122.jpeg,0.20019905282802716,0.20019905282802716,0.15023137840099168,0.7985513862652419,0.0364427986470769,0.1495492868314214,0.0009288677421088285,0.08046445658470018,0.17679077119181463,0.932760708418299
makeup1123.jpeg,0.21084441568849782,0.21084441568849782,0.16560352448339863,0.795762602646158,0.039436899871358136,0.14653942020750516,0.05551628343815936,0.1320173224520429,0.1790127914327595,0.9610764405630009
makeup1127.jpeg,0.2100310133369383,0.2100310133369383,0.1823887439583329,0.8316963767171635,0.04033353352811668,0.15276485044786922,0.001600607386118694,0.09933182849154534,0.17872187902527314,1.0145817312805978
makeup1129.jpeg,0.25698744554034125,0.25698744554034125,0.23076147547737388,0.9420682591614379,0.03824982016498487,0.12565878911568734,0.0028067077106265275,0.18444345704855766,0.1942494538374493,1.0331388896994207
makeup1130.jpeg,0.20512273804225237,0.20512273804225237,0.17199737601779191,0.7580162639844622,0.037109357947688444,0.14585148304146736,0.0013746839622734114,0.08135592412038045,0.16446233023917664,0.938586079190654
makeup1132.jpeg,0.2237696790262697,0.2237696790262697,0.17217739589236303,0.8143695856753046,0.03682119806423868,0.14678936660685846,0.0324844848208684,0.09024785856604987,0.1736278775873953,0.9358317779747375
makeup1136.jpeg,0.21269733940179503,0.21269733940179503,0.1761975218033112,0.8653568639753009,0.03740366465403864,0.1565801573384307,0.002322742965681442,0.09779174492280779,0.18961696677045242,0.9975403479320608
makeup1138.jpeg,0.18642762348062464,0.18642762348062464,0.14892764772098696,0.7712912662303316,0.0368979769670825,0.14491826759150322,0.04506242620276591,0.07483211217101973,0.17200903327329226,0.9309743269836673
makeup1142.jpeg,0.18046801966489392,0.18046801966489392,0.12935665854202102,0.6989544716954096,0.03736567123067607,0.1548438194320637,0.03873494280102503,0.07137944008467542,0.1807077476396441,0.9327675315481132
makeup1146.jpeg,0.21616746629220346,0.21616746629220346,0.10387955006570056,0.7185375932209732,0.03605555912438475,0.17944193420813248,0.005093886358005789,0.028298738890952958,0.20080686431836697,0.9637208558782936
makeup1148.jpeg,0.2072796884060361,0.2072796884060361,0.16576991468112903,0.8451721509525367,0.04063718032240554,0.15973891422547112,0.06059774578320268,0.08235440706025224,0.18052535603047354,1.0194001744618448
makeup1151.jpeg,0.18596885451845252,0.18596885451845252,0.13686526864506093,0.7577826591943926,0.038648168375969606,0.17624398666561175,0.0013801301047355282,0.044989255045829075,0.19073739319071892,0.973052732478851
makeup1154.jpeg,0.2311161138707319,0.2311161138707319,0.1704564475295797,0.8627668575429,0.04015595695547539,0.15655814270048657,0.04439394182663312,0.11307991731964025,0.1849184428284457,1.004231321558176
makeup1159.jpeg,0.1943020788339364,0.1943020788339364,0.17039619882454426,0.7752927528022223,0.03526806346468943,0.13042266739873923,0.0037879524614184024,0.09356143064426489,0.16620414449718635,0.9542013742492552
makeup1160.jpeg,0.22676073005116446,0.22676073005116446,0.18850955883985016,0.8427029486808144,0.03769459659007807,0.15040541639037375,0.0014424156969261527,0.09244097703635798,0.17929887399378192,0.97593004745854
makeup1162.jpeg,0.2356661950116901,0.2356661950116901,0.1779969751395394,0.8719514264572662,0.040463827035448575,0.18194531616377335,0.008448291084313829,0.07066121051646002,0.19978371615515525,1.0260998741164518
makeup1163.jpeg,0.20384025023465754,0.20384025023465754,0.14520899038706506,0.7538060394793719,0.036994257847407785,0.1530709677571301,0.06680916326914425,0.06796696270858789,0.17490980918262414,0.934345252243514
makeup1164.jpeg,0.23940712224022323,0.23940712224022323,0.1759836072327601,0.8374679006659889,0.04256347115965918,0.1660340242332471,0.04503093919382751,0.10707570101435729,0.18426471602079458,1.0172769113827518
makeup1172.jpeg,0.17940854527783928,0.17940854527783928,0.1621757811593922,0.7365992466487025,0.03188885360291891,0.11680770510707404,0.008625310967569117,0.09206635731043994,0.15247134674701612,0.8437380564941545
makeup1173.jpeg,0.2153428202723579,0.2153428202723579,0.1844749630344379,0.7961412605163286,0.037323064876729775,0.12321088709862996,0.0035907847456220577,0.14104983900933254,0.1534838879130781,0.954538593943682
makeup1178.jpeg,0.1914680881810359,0.1914680881810359,0.15764166911738461,0.7096929541694224,0.03579216741577215,0.12249325938397308,0.030045296972920257,0.13901218314002783,0.15209943583536553,0.882041778997796
makeup1179.jpeg,0.21698047645149474,0.21698047645149474,0.17635735071951628,0.8268399605741932,0.03830359376503561,0.1355565251783278,0.00130636223219789,0.1289493873978105,0.17911614443999613,0.9731022875279881
makeup1183.jpeg,0.2003131914251493,0.2003131914251493,0.1464087418865146,0.7032990913166612,0.03338959717871069,0.12132527257194843,0.0004492396066430581,0.11279805689730213,0.154433414182822,0.8306377418101148
makeup119.jpeg,0.1933967771486658,0.1933967771486658,0.15819994714468713,0.7732326080310582,0.03561816318631138,0.12675343282938323,0.05332171314699639,0.13351214716025,0.16014780403682077,0.9241873980671261
makeup1191.jpeg,0.25806018155976423,0.25806018155976423,0.19729255911008342,0.93137079724049,0.04522072334283251,0.16801404440073084,0.019915136023054492,0.16575815931298277,0.20026938837999642,1.1282564534045774
makeup1192.jpeg,0.21121134228080718,0.21121134228080718,0.15905239709338292,0.8374421905680863,0.041606588220931745,0.17444776728623745,0.041167676760705235,0.07644548618500367,0.19093048545062585,1.05312442777972
makeup1202.jpeg,0.24610543256533643,0.24610543256533643,0.1862210384276429,0.9157523873293347,0.039058267126301914,0.19470619137165204,0.011338568324209994,0.0616171780399502,0.22646038586112355,1.0520131765670317
makeup1203.jpeg,0.19961026700421877,0.19961026700421877,0.17274102516810713,0.7613880460264324,0.03503906412944913,0.11618694516493734,0.0013622167863858274,0.12357207016108415,0.1576365925140314,0.922329227376367
makeup1219.jpeg,0.22144953821431576,0.22144953821431576,0.14455633796494585,0.8077777074269364,0.0377553478407165,0.16110624545117044,0.018904201491118967,0.09125181087130971,0.18809733473703144,0.9563748536017008
makeup125.jpeg,0.25739023915936143,0.25739023915936143,0.18642031565275907,0.8759450718673799,0.04389905951723832,0.1680437598164683,0.10469100582205634,0.12444591852738493,0.19530254739670477,1.0954309021437014
makeup13.jpeg,0.2653321662923777,0.2653321662923777,0.2018039139605584,0.963754262141197,0.045649163176954576,0.18212991442660717,0.000807947356246407,0.11102577436637891,0.20259556487466054,1.1732400557959557
makeup130.jpeg,0.24410398047357304,0.24410398047357304,0.17381218959090317,0.8867339270371256,0.04222120430291061,0.16083170724728046,0.07247915100762987,0.11302759519248223,0.1935768801665154,1.0364904571282683
makeup131.jpeg,0.20072144417031465,0.20072144417031465,0.16352561940311425,0.8100923306694662,0.03519816339207504,0.1415628501791588,0.0018588785979655061,0.09260573958046851,0.17753939405589456,0.9017880252643515
makeup14.jpeg,0.20575350096002343,0.20575350096002343,0.1512944005589624,0.7169304102909673,0.034259519094613264,0.12034276075816966,0.06322598070596049,0.11359869542044924,0.1528910019246224,0.8789902425080292
makeup140.jpeg,0.2231629786899612,0.2231629786899612,0.17455527311550095,0.8406649740780325,0.03682901610087358,0.15311968561242914,0.0006849515414832551,0.09091732097441903,0.18964702599302619,0.9469266915246042
makeup16.jpeg,0.1970443127805655,0.1970443127805655,0.15975624957124515,0.6882367538774974,0.03591926308890565,0.12859351853586876,0.02919655548730783,0.11368506104402677,0.15249331855318446,0.8817691522027946
makeup161.jpeg,0.19533916567833196,0.19533916567833196,0.14631580926051382,0.7342207996469186,0.038097744390009604,0.15152325722216042,0.0005252883260430792,0.06713113947009947,0.1731742086939648,0.9102318954270234
makeup169.jpeg,0.23474031933615058,0.23474031933615058,0.20829394992170722,0.8633543707746963,0.042032977140623415,0.1324492302883805,0.009901970229493868,0.1807143652812086,0.17788881714014143,1.0501886618356815
makeup174.jpeg,0.2595236296021682,0.2595236296021682,0.21026096893081792,0.9640126275801022,0.04509968657830375,0.17794811554325976,0.0015899287613308864,0.0872838805077337,0.19796997453450133,1.1317886858943735
makeup187.jpeg,0.28147006695014376,0.28147006695014376,0.20658772479549245,0.9994924073902715,0.049142117914341275,0.20842760758798332,0.00223348316201481,0.09631711823506624,0.23029759239097908,1.2377336690606289
makeup194.jpeg,0.18636799711306143,0.18636799711306143,0.14085839704774192,0.7499928269969511,0.03832899698332086,0.1593431191242071,0.06276558682113872,0.05976263376044136,0.1738016094681658,0.962282516139512
makeup197.jpeg,0.18533238327136348,0.18533238327136348,0.14914522382509027,0.742280755762145,0.036614241171557683,0.14149739004747516,0.10559031800587287,0.09762753935883973,0.16594829145046147,0.9365283361097986
makeup200.jpeg,0.22297979013026395,0.22297979013026395,0.17569719703258532,0.8006544108381157,0.037954048231859924,0.13076415703947492,9.63810607830662e-05,0.12439059441401913,0.16807771428050705,0.9404687809084438
makeup209.jpeg,0.2014509370935477,0.2014509370935477,0.16553567728796278,0.7691546146719959,0.034956557079490067,0.13010721300272912,0.0012213604646617731,0.10848527782471723,0.1643662534115528,0.894448544018262
makeup21.jpeg,0.17883000559630277,0.17883000559630277,0.137685646884129,0.763664238882857,0.03857066883302328,0.1374630888146272,0.08960138612862789,0.10132866269730632,0.16684955599748894,0.9326183114971499
makeup217.jpeg,0.21943722802047508,0.21943722802047508,0.17888284466599516,0.8097534886801572,0.035558150821931485,0.1399354719370045,0.01807173623088925,0.10377563174437776,0.18017393901481185,0.9118161738479208
makeup219.jpeg,0.2421578570080869,0.2421578570080869,0.1982831147107141,0.8342305272369646,0.03966094316131239,0.14634446634369158,0.000939362866754278,0.10571076437722847,0.17485086672923075,0.9932476852956377
makeup230.jpeg,0.21394420131149125,0.21394420131149125,0.1698748347540696,0.7972259681104626,0.035918584463083825,0.13713154327990645,0.0005834617450022844,0.10937760242334743,0.1735784433194657,0.9139070498003083
makeup231.jpeg,0.20624573945693897,0.20624573945693897,0.18551128819191817,0.7795553814899274,0.036344280838955495,0.12707818781364405,0.0006594109263504389,0.13086894504770805,0.16094711220717028,0.9418290650578539
makeup24.jpeg,0.28453519941248273,0.28453519941248273,0.2324865561599933,1.0020301305940038,0.04610787341538987,0.1650636557753798,0.07817293680851241,0.15924498036680662,0.20695437419061938,1.2187961710510382
makeup251.jpeg,0.23503228333197362,0.23503228333197362,0.18076234488196585,0.8986163653346355,0.038405020909183026,0.1586117177121347,0.001234168040860569,0.10842675320856425,0.18937595258282303,0.9866971741576985
makeup253.jpeg,0.17366738622448463,0.17366738622448463,0.15543084820062514,0.6567706871663627,0.032005283785351515,0.09276908708731665,0.0024725981202366127,0.1310055149405889,0.13816208794620385,0.8607422732467197
makeup265.jpeg,0.2551414306109402,0.2551414306109402,0.21307108856713683,0.9248357132721555,0.04316208334367625,0.17539718953420455,0.017398651133459668,0.10883780811631136,0.20254572840214613,1.1202564189810882
makeup274.jpeg,0.1872430719338644,0.1872430719338644,0.13797981251347663,0.7123420703014324,0.0340460650792265,0.13718206722332274,0.023506015014182376,0.07423516385798427,0.1633559103668441,0.8611892992731301
